id,key,value,type
4019063309,highway,crossing,regular
4019063309,crossing,uncontrolled,regular
4019063310,natural,tree,regular
4019063311,natural,tree,regular
4019063312,natural,tree,regular
4019063313,natural,tree,regular
4019063314,natural,tree,regular
4019063315,natural,tree,regular
4019063316,natural,tree,regular
4019063317,natural,tree,regular
4019063318,emergency,fire_hydrant,regular
4019063318,in_service,yes,regular
4019063318,type,pillar,fire_hydrant
4019063318,count,1,fire_hydrant
4019063318,position,sidewalk,fire_hydrant
4019063319,natural,tree,regular
4019063323,natural,tree,regular
4019063324,natural,tree,regular
4019063335,entrance,yes,regular
4019063336,highway,crossing,regular
4019063336,crossing,uncontrolled,regular
4019063337,natural,tree,regular
4019063344,man_made,surveillance,regular
4019063344,surveillance,outdoor,regular
4019063344,type,camera,surveillance
4019063349,natural,tree,regular
4019063350,emergency,fire_hydrant,regular
4019063350,in_service,yes,regular
4019063350,type,pillar,fire_hydrant
4019063350,count,1,fire_hydrant
4019063350,position,sidewalk,fire_hydrant
4019063351,support,pole,regular
4019063351,man_made,flagpole,regular
4019063351,type,state,flag
4019063355,natural,tree,regular
4019063356,tourism,information,regular
4019063356,information,guidepost,regular
4019063358,support,pole,regular
4019063358,man_made,flagpole,regular
4019063358,type,national,flag
4019063359,natural,tree,regular
4019063362,entrance,yes,regular
4019063363,faces,2,regular
4019063363,layer,1,regular
4019063363,amenity,clock,regular
4019063363,display,digital,regular
4019063363,support,wall_mounted,regular
4019063363,visibility,street,regular
4019063365,natural,tree,regular
4019063370,natural,tree,regular
4019063371,support,pole,regular
4019063371,man_made,flagpole,regular
4019063371,type,city,flag
4019063372,natural,tree,regular
4019063382,natural,tree,regular
4019063383,natural,tree,regular
4019063384,natural,tree,regular
4019063385,natural,tree,regular
4019063387,natural,tree,regular
4019063388,natural,tree,regular
4019063492,access,private,regular
4019063492,entrance,yes,regular
4019063494,access,private,regular
4019063494,entrance,service,regular
4019063495,amenity,parking_entrance,regular
4019063501,access,customers,regular
4019063501,entrance,yes,regular
4019063506,natural,tree,regular
4019063508,entrance,yes,regular
4019063510,natural,tree,regular
4019063519,highway,crossing,regular
4019063519,crossing,unmarked,regular
4019063529,natural,tree,regular
4019063532,highway,crossing,regular
4019063532,crossing,unmarked,regular
4019063545,natural,tree,regular
4019063548,floor,1,regular
4019063548,entrance,yes,regular
4019063553,amenity,bench,regular
4019063554,natural,tree,regular
4019063556,amenity,bench,regular
4019063558,noexit,yes,regular
4019063564,amenity,bench,regular
4019063566,natural,tree,regular
4019063568,highway,crossing,regular
4019063568,crossing,unmarked,regular
4019063569,amenity,bench,regular
4019063570,amenity,bench,regular
4019063571,natural,tree,regular
4019063572,amenity,bench,regular
4019063578,access,private,regular
4019063578,entrance,service,regular
4019063581,highway,crossing,regular
4019063581,crossing,unmarked,regular
4019063585,highway,crossing,regular
4019063585,crossing,unmarked,regular
4019063586,support,wall_mounted,regular
4019063586,man_made,surveillance,regular
4019063586,surveillance,outdoor,regular
4019063586,type,camera,surveillance
4019063588,highway,crossing,regular
4019063588,crossing,unmarked,regular
4019063690,highway,crossing,regular
4019063690,crossing,uncontrolled,regular
4019063691,noexit,yes,regular
4019063693,highway,crossing,regular
4019063693,crossing,zebra,regular
4019063695,entrance,yes,regular
4019063696,access,customers,regular
4019063696,entrance,main,regular
4019063697,access,customers,regular
4019063697,entrance,main,regular
4019063703,emergency,fire_hydrant,regular
4019063703,in_service,yes,regular
4019063703,type,pillar,fire_hydrant
4019063703,count,1,fire_hydrant
4019063703,position,sidewalk,fire_hydrant
4019063710,noexit,yes,regular
4019063711,natural,tree,regular
4019063714,natural,tree,regular
4019063718,natural,tree,regular
4019063719,natural,tree,regular
4019063731,natural,tree,regular
4019063736,natural,tree,regular
4019063742,natural,tree,regular
4019063750,natural,tree,regular
4019063753,amenity,bicycle_parking,regular
4019063753,bicycle_parking,rack,regular
4019063757,natural,tree,regular
4019063759,natural,tree,regular
4019063767,natural,tree,regular
4019063770,natural,tree,regular
4019063771,entrance,yes,regular
4019063774,natural,tree,regular
4019063775,access,customers,regular
4019063775,entrance,main,regular
4019063783,highway,crossing,regular
4019063783,crossing,traffic_signals,regular
4019063784,highway,crossing,regular
4019063784,crossing,traffic_signals,regular
4019063786,support,wall_mounted,regular
4019063786,man_made,surveillance,regular
4019063786,surveillance,outdoor,regular
4019063786,type,camera,surveillance
4019063890,access,private,regular
4019063890,amenity,parking_entrance,regular
4019063893,entrance,yes,regular
4019063895,highway,crossing,regular
4019063895,crossing,uncontrolled,regular
4019063900,highway,crossing,regular
4019063900,crossing,unmarked,regular
4019063903,name,3,regular
4019063903,entrance,yes,regular
4019068033,highway,crossing,regular
4019068033,crossing,traffic_signals,regular
4019068034,highway,crossing,regular
4019068034,crossing,traffic_signals,regular
4020666929,natural,tree,regular
4020666932,natural,tree,regular
4020666956,floor,1,regular
4020666956,access,customers,regular
4020666956,entrance,yes,regular
4020666958,floor,1,regular
4020666958,access,customers,regular
4020666958,entrance,yes,regular
4020666974,natural,tree,regular
4020666991,natural,tree,regular
4020666992,natural,tree,regular
4020666997,natural,tree,regular
4020667000,natural,tree,regular
4020667005,amenity,bench,regular
4020667013,natural,tree,regular
4020667017,natural,tree,regular
4020667019,access,customers,regular
4020667019,entrance,main,regular
4020667022,natural,tree,regular
4020667024,natural,tree,regular
4020667030,access,delivery,regular
4020667030,amenity,parking_entrance,regular
4020667031,access,private,regular
4020667031,barrier,gate,regular
4020667032,natural,tree,regular
4020667041,natural,tree,regular
4020667043,natural,tree,regular
4020667044,natural,tree,regular
4020667048,natural,tree,regular
4020667051,natural,tree,regular
4020667055,natural,tree,regular
4020667061,natural,tree,regular
4020667083,access,private,regular
4020667083,entrance,service,regular
4020667092,access,delivery,regular
4020667092,amenity,parking_entrance,regular
4020667093,access,customers,regular
4020667093,entrance,main,regular
4020667105,natural,tree,regular
4020667108,natural,tree,regular
4020667113,natural,tree,regular
4020667114,natural,tree,regular
4020667115,natural,tree,regular
4020667122,natural,tree,regular
4020667123,natural,tree,regular
4020667124,natural,tree,regular
4020667131,access,delivery,regular
4020667131,amenity,parking_entrance,regular
4020667135,natural,tree,regular
4020667153,natural,tree,regular
4020667157,access,private,regular
4020667157,amenity,parking_entrance,regular
4020667158,access,private,regular
4020667158,entrance,service,regular
4020667164,natural,tree,regular
4020667165,natural,tree,regular
4020667172,access,delivery,regular
4020667172,amenity,parking_entrance,regular
4020667173,natural,tree,regular
4020667175,access,delivery,regular
4020667175,amenity,parking_entrance,regular
4020667176,access,customers,regular
4020667176,entrance,main,regular
4020667188,natural,tree,regular
4020667189,natural,tree,regular
4020667195,natural,tree,regular
4020667207,natural,tree,regular
4020667214,access,delivery,regular
4020667214,amenity,parking_entrance,regular
4020667222,support,wall_mounted,regular
4020667222,man_made,surveillance,regular
4020667222,surveillance,outdoor,regular
4020667222,type,camera,surveillance
4020667223,access,private,regular
4020667223,entrance,service,regular
4020667226,access,private,regular
4020667226,entrance,service,regular
4020667238,emergency,fire_hydrant,regular
4020667238,in_service,yes,regular
4020667238,type,pillar,fire_hydrant
4020667238,count,1,fire_hydrant
4020667238,position,sidewalk,fire_hydrant
4020667256,natural,tree,regular
4020667259,natural,tree,regular
4020667264,access,delivery,regular
4020667264,amenity,parking_entrance,regular
4020667265,access,delivery,regular
4020667265,amenity,parking_entrance,regular
4020667266,access,private,regular
4020667266,entrance,yes,regular
4020667267,noexit,yes,regular
4020667269,natural,tree,regular
4020667270,natural,tree,regular
4020667272,access,private,regular
4020667272,barrier,gate,regular
4020667283,access,delivery,regular
4020667283,amenity,parking_entrance,regular
4020667285,natural,tree,regular
4020667494,natural,tree,regular
4020667499,natural,tree,regular
4020667510,natural,tree,regular
4020667520,access,customers,regular
4020667520,entrance,main,regular
4020667534,natural,tree,regular
4020667545,natural,tree,regular
4020667547,natural,tree,regular
4020667550,access,private,regular
4020667550,entrance,yes,regular
4020667554,natural,tree,regular
4020667555,noexit,yes,regular
4020667564,natural,tree,regular
4020667572,natural,tree,regular
4020667580,natural,tree,regular
4020667691,access,delivery,regular
4020667691,amenity,parking_entrance,regular
4020667710,natural,tree,regular
4020667715,access,private,regular
4020667715,entrance,main,regular
4020667716,noexit,yes,regular
4020667721,access,delivery,regular
4020667721,amenity,parking_entrance,regular
4020667775,emergency,fire_hydrant,regular
4020667775,in_service,yes,regular
4020667775,type,pillar,fire_hydrant
4020667775,count,1,fire_hydrant
4020667775,position,sidewalk,fire_hydrant
4020667792,natural,tree,regular
4020667800,emergency,fire_hydrant,regular
4020667800,in_service,yes,regular
4020667800,type,pillar,fire_hydrant
4020667800,count,1,fire_hydrant
4020667800,position,sidewalk,fire_hydrant
4020667809,natural,tree,regular
4020667815,natural,tree,regular
4020929100,highway,crossing,regular
4020929100,crossing,zebra,regular
4020929108,highway,crossing,regular
4020929108,crossing,zebra,regular
4020929109,highway,crossing,regular
4020929109,crossing,zebra,regular
4022281187,highway,crossing,regular
4022281187,crossing,island,regular
4022690493,highway,crossing,regular
4022690493,crossing,traffic_signals,regular
4022690494,highway,crossing,regular
4022690494,crossing,unmarked,regular
4022690499,highway,crossing,regular
4022690499,crossing,unmarked,regular
4022690500,highway,crossing,regular
4022690500,crossing,unmarked,regular
4022690501,emergency,fire_hydrant,regular
4022690501,in_service,yes,regular
4022690501,type,pillar,fire_hydrant
4022690501,count,1,fire_hydrant
4022690501,position,sidewalk,fire_hydrant
4022690502,highway,crossing,regular
4022690502,crossing,unmarked,regular
4022690503,highway,crossing,regular
4022690503,crossing,unmarked,regular
4022690507,emergency,fire_hydrant,regular
4022690507,in_service,yes,regular
4022690507,type,pillar,fire_hydrant
4022690507,count,1,fire_hydrant
4022690507,position,sidewalk,fire_hydrant
4022690509,highway,crossing,regular
4022690509,crossing,traffic_signals,regular
4022690510,highway,crossing,regular
4022690510,crossing,uncontrolled,regular
4022690511,highway,crossing,regular
4022690511,crossing,uncontrolled,regular
4022690512,highway,crossing,regular
4022690512,crossing,traffic_signals,regular
4022690513,highway,crossing,regular
4022690513,crossing,traffic_signals,regular
4022690515,highway,crossing,regular
4022690515,crossing,traffic_signals,regular
4022690517,highway,crossing,regular
4022690517,crossing,unmarked,regular
4022690519,highway,crossing,regular
4022690519,crossing,unmarked,regular
4022690521,highway,crossing,regular
4022690521,crossing,unmarked,regular
4022690545,highway,crossing,regular
4022690545,crossing,unmarked,regular
4022690548,highway,crossing,regular
4022690548,crossing,unmarked,regular
4022690550,highway,crossing,regular
4022690550,crossing,unmarked,regular
4022690552,highway,crossing,regular
4022690552,crossing,unmarked,regular
4022690556,highway,crossing,regular
4022690556,crossing,unmarked,regular
4022690564,highway,crossing,regular
4022690564,crossing,uncontrolled,regular
4022690567,highway,crossing,regular
4022690567,crossing,uncontrolled,regular
4022690569,highway,crossing,regular
4022690569,crossing,uncontrolled,regular
4022690573,highway,crossing,regular
4022690573,crossing,uncontrolled,regular
4022690588,highway,crossing,regular
4022690588,crossing,traffic_signals,regular
